part_id,group_id,member_id,conf_cond,comm_cond,itemnum,grouping,resp,resp_rt,conf,conf_rt,correct_resp,resp_acc,item_mean,consensus,sex,education,eng_fl,age,trait_acc,trait_conf,eat_acc,eat_conf,rapm_acc,rapm_conf,agreeableness,conscientiousness,extraversion,intellect,neuroticism
135b,135,b,Mixed,Active,23,ind,2,7.2,50,4.693,1,FALSE,0.523809524,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,23,grp,2,19.152,50,4.031,1,FALSE,0.604761905,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,24,ind,2,10.159,80,2.702,2,TRUE,0.661904762,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,24,grp,2,3.249,90,3.114,2,TRUE,0.80952381,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,25,ind,2,5.202,90,2.524,2,TRUE,0.847619048,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,25,grp,2,9.521,80,3.798,2,TRUE,0.942857143,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,26,ind,1,13.347,80,2.198,1,TRUE,0.728571429,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,26,grp,1,21.099,80,2.982,1,TRUE,0.861904762,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,27,ind,2,9.5,100,2.801,2,TRUE,0.69047619,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,27,grp,2,7.273,100,8.424,2,TRUE,0.776190476,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,28,ind,1,9.374,70,2.066,1,TRUE,0.866666667,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,28,grp,1,7.993,100,NA,1,TRUE,0.919047619,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,29,ind,2,2.57,100,3.593,2,TRUE,0.8,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,29,grp,2,3.834,100,NA,2,TRUE,0.914285714,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,30,ind,1,7.329,100,3.184,1,TRUE,0.861904762,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
135b,135,b,Mixed,Active,30,grp,1,7.193,100,NA,1,TRUE,0.961904762,agree,1,1,1,22,55,86.35833333,50,91.25,60,81.46666667,4,4,4,5,2.5
136a,136,a,Mixed,Active,21,ind,1,13.945,60,3.508,1,TRUE,0.657142857,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,21,grp,1,2.751,60,5.912,1,TRUE,0.719047619,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,22,ind,2,15.802,75,5.251,2,TRUE,0.742857143,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,22,grp,2,3.411,65,2.443,2,TRUE,0.780952381,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,23,ind,1,14.6,50,2.574,1,TRUE,0.523809524,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,23,grp,1,35.402,50,3.214,1,TRUE,0.604761905,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,24,ind,2,7.093,75,4.035,2,TRUE,0.661904762,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,24,grp,2,28.384,65,6.626,2,TRUE,0.80952381,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,25,ind,2,6.698,100,4.23,2,TRUE,0.847619048,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,25,grp,2,18.214,95,7.59,2,TRUE,0.942857143,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,26,ind,1,22.229,60,2.708,1,TRUE,0.728571429,disagree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,26,grp,1,39.639,50,5.978,1,TRUE,0.861904762,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,27,ind,2,29.753,50,2.31,2,TRUE,0.69047619,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,27,grp,2,25.12,50,2.383,2,TRUE,0.776190476,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,28,ind,1,11.998,50,2.453,1,TRUE,0.866666667,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,28,grp,1,18.79,50,NA,1,TRUE,0.919047619,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,29,ind,2,6.776,65,2.992,2,TRUE,0.8,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,29,grp,2,16.776,65,NA,2,TRUE,0.914285714,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,30,ind,1,3.776,80,2.432,1,TRUE,0.861904762,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136a,136,a,Mixed,Active,30,grp,1,7.578,95,NA,1,TRUE,0.961904762,agree,0,3,1,33,75,82.06666667,90,95,60,69.13333333,3.5,2.25,1.5,4,3.25
136b,136,b,Mixed,Active,21,ind,1,15.819,50,5.631,1,TRUE,0.657142857,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,21,grp,1,30.445,60,3.67,1,TRUE,0.719047619,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,22,ind,2,19.232,60,2.958,2,TRUE,0.742857143,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,22,grp,2,6.851,70,4.339,2,TRUE,0.780952381,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,23,ind,1,12.592,50,2.869,1,TRUE,0.523809524,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,23,grp,1,23.593,50,4.845,1,TRUE,0.604761905,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,24,ind,2,10.769,50,4.615,2,TRUE,0.661904762,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,24,grp,2,32.536,60,2.931,2,TRUE,0.80952381,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,25,ind,2,16.875,50,2.526,2,TRUE,0.847619048,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,25,grp,2,19.986,70,4.03,2,TRUE,0.942857143,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,26,ind,2,27.292,50,2.363,1,FALSE,0.728571429,disagree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,26,grp,1,42.938,50,2.944,1,TRUE,0.861904762,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,27,ind,2,9.901,60,2.971,2,TRUE,0.69047619,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,27,grp,2,35.599,50,3.26,2,TRUE,0.776190476,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,28,ind,1,10.931,60,2.454,1,TRUE,0.866666667,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,28,grp,1,21.55,60,NA,1,TRUE,0.919047619,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,29,ind,2,12.981,60,3.385,2,TRUE,0.8,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,29,grp,2,20.08,70,NA,2,TRUE,0.914285714,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,30,ind,1,10.437,60,2.138,1,TRUE,0.861904762,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
136b,136,b,Mixed,Active,30,grp,1,6.852,80,NA,1,TRUE,0.961904762,agree,0,1,1,21,45.83333333,55.40833333,65,67.75,26.66666667,43.06666667,4.5,1.5,3,4,2.75
170b,170,b,Low,Active,21,ind,2,51.27,60,5.529,1,FALSE,0.657142857,disagree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,21,grp,1,1.453,50,5.104,1,TRUE,0.719047619,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,22,ind,1,77.463,60,3.893,2,FALSE,0.742857143,disagree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,22,grp,2,2.152,60,4.507,2,TRUE,0.780952381,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,23,ind,2,30.6,60,7.692,1,FALSE,0.523809524,disagree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,23,grp,1,38.306,60,3.508,1,TRUE,0.604761905,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,24,ind,2,79.976,50,2.854,2,TRUE,0.661904762,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,24,grp,2,8.984,60,4.67,2,TRUE,0.80952381,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,25,ind,2,18.992,50,3.267,2,TRUE,0.847619048,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,25,grp,2,13.41,80,5.058,2,TRUE,0.942857143,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,26,ind,2,40.373,50,3.717,1,FALSE,0.728571429,disagree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,26,grp,1,44.363,60,3.446,1,TRUE,0.861904762,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,27,ind,2,17.488,50,5.252,2,TRUE,0.69047619,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,27,grp,2,31.942,60,5.955,2,TRUE,0.776190476,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,28,ind,1,16.779,50,3.594,1,TRUE,0.866666667,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,28,grp,1,30.288,60,NA,1,TRUE,0.919047619,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,29,ind,2,43.009,60,3.031,2,TRUE,0.8,disagree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,29,grp,1,154.301,60,NA,2,FALSE,0.914285714,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,30,ind,2,47.176,50,2.883,1,FALSE,0.861904762,disagree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170b,170,b,Low,Active,30,grp,1,50.864,60,NA,1,TRUE,0.961904762,agree,0,1,0,19,40.83333333,37.35,35,39.1,46.66666667,35.6,2.5,4,2.25,3.5,2
170a,170,a,Low,Active,21,ind,1,56.432,70,4.936,1,TRUE,0.657142857,disagree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,21,grp,1,12.6,70,9.238,1,TRUE,0.719047619,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,22,ind,2,22.333,80,18.375,2,TRUE,0.742857143,disagree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,22,grp,2,2.655,80,9.429,2,TRUE,0.780952381,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,23,ind,1,19.939,80,12.964,1,TRUE,0.523809524,disagree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,23,grp,1,6.385,75,5.307,1,TRUE,0.604761905,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,24,ind,2,12.248,80,15.136,2,TRUE,0.661904762,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,24,grp,2,22.001,80,5.974,2,TRUE,0.80952381,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,25,ind,2,6.347,100,2.352,2,TRUE,0.847619048,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,25,grp,2,1.039,100,8.562,2,TRUE,0.942857143,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,26,ind,1,28.327,80,2.689,1,TRUE,0.728571429,disagree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,26,grp,1,40.881,75,4.331,1,TRUE,0.861904762,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,27,ind,2,27.935,75,3.557,2,TRUE,0.69047619,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,27,grp,2,1.095,80,3.267,2,TRUE,0.776190476,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,28,ind,1,13.169,70,4.796,1,TRUE,0.866666667,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,28,grp,1,10.542,65,NA,1,TRUE,0.919047619,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,29,ind,1,4.802,100,8.284,2,FALSE,0.8,disagree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,29,grp,1,96.102,80,NA,2,FALSE,0.914285714,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,30,ind,1,18.546,80,27.312,1,TRUE,0.861904762,disagree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
170a,170,a,Low,Active,30,grp,1,15.642,80,NA,1,TRUE,0.961904762,agree,0,1,1,20,47.5,57.25833333,35,63.25,60,51.26666667,3.5,4.5,3.75,3.25,2.5
171b,171,b,Low,Active,21,ind,1,72.047,60,52.229,1,TRUE,0.657142857,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,21,grp,1,7.891,60,7.614,1,TRUE,0.719047619,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,22,ind,1,50.516,60,5.922,2,FALSE,0.742857143,disagree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,22,grp,2,47.883,55,5.131,2,TRUE,0.780952381,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,23,ind,1,11.93,50,4.674,1,TRUE,0.523809524,disagree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,23,grp,1,35.471,50,3.428,1,TRUE,0.604761905,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,24,ind,1,12.045,50,2.976,2,FALSE,0.661904762,disagree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,24,grp,2,39.144,50,6.613,2,TRUE,0.80952381,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,25,ind,2,10.828,60,3.415,2,TRUE,0.847619048,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,25,grp,2,28.498,80,5.236,2,TRUE,0.942857143,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,26,ind,2,13.656,50,3.239,1,FALSE,0.728571429,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,26,grp,2,7.451,65,5.461,1,FALSE,0.861904762,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,27,ind,1,10.401,60,3.338,2,FALSE,0.69047619,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,27,grp,1,5.452,70,5.608,2,FALSE,0.776190476,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,28,ind,1,8.125,60,3.88,1,TRUE,0.866666667,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,28,grp,1,32.918,60,NA,1,TRUE,0.919047619,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,29,ind,1,12.319,60,3.847,2,FALSE,0.8,disagree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,29,grp,2,15.554,80,NA,2,TRUE,0.914285714,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,30,ind,2,9.182,60,3.975,1,FALSE,0.861904762,disagree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171b,171,b,Low,Active,30,grp,1,28.737,60,NA,1,TRUE,0.961904762,agree,0,1,0,19,62.5,61.55,65,64.9,60,58.2,3,2.75,2.5,3.5,3.25
171a,171,a,Low,Active,21,ind,1,4.391,60,4.002,1,TRUE,0.657142857,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,21,grp,1,55.851,60,5.338,1,TRUE,0.719047619,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,22,ind,2,7.97,50,2.012,2,TRUE,0.742857143,disagree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,22,grp,2,130.068,50,2.484,2,TRUE,0.780952381,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,23,ind,2,11.388,50,2.902,1,FALSE,0.523809524,disagree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,23,grp,1,33.447,50,2.54,1,TRUE,0.604761905,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,24,ind,2,7.735,50,2.444,2,TRUE,0.661904762,disagree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,24,grp,2,41.582,50,4.134,2,TRUE,0.80952381,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,25,ind,2,4.24,80,4.863,2,TRUE,0.847619048,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,25,grp,2,36.976,90,2.132,2,TRUE,0.942857143,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,26,ind,2,17.701,50,2.984,1,FALSE,0.728571429,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,26,grp,2,8.004,50,2.817,1,FALSE,0.861904762,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,27,ind,1,7.084,60,3.798,2,FALSE,0.69047619,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,27,grp,1,5.972,70,2.945,2,FALSE,0.776190476,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,28,ind,1,10,50,2.14,1,TRUE,0.866666667,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,28,grp,1,31.659,50,NA,1,TRUE,0.919047619,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,29,ind,2,4.575,80,3.826,2,TRUE,0.8,disagree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,29,grp,2,25.049,80,NA,2,TRUE,0.914285714,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,30,ind,1,5.64,70,2.277,1,TRUE,0.861904762,disagree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
171a,171,a,Low,Active,30,grp,1,34.394,70,NA,1,TRUE,0.961904762,agree,0,1,1,21,73.33333333,49.36666667,80,60,66.66666667,38.73333333,4.75,3,4.75,3.5,3.75
172a,172,a,Low,Active,21,ind,2,7.131,55,4.371,1,FALSE,0.657142857,agree,0,1,1,18,40.83333333,46.11666667,55,49.9,26.66666667,42.33333333,4.5,3,3.25,4.75,3.5
172a,172,a,Low,Active,21,grp,2,16.041,55,2.494,1,FALSE,0.719047619,agree,0,1,1,18,40.83333333,46.11666667,55,49.9,26.66666667,42.33333333,4.5,3,3.25,4.75,3.5
172a,172,a,Low,Active,22,ind,2,11.056,60,4.339,2,TRUE,0.742857143,disagree,0,1,1,18,40.83333333,46.11666667,55,49.9,26.66666667,42.33333333,4.5,3,3.25,4.75,3.5
172a,172,a,Low,Active,22,grp,2,23.068,60,4.859,2,TRUE,0.780952381,agree,0,1,1,18,40.83333333,46.11666667,55,49.9,26.66666667,42.33333333,4.5,3,3.25,4.75,3.5
172a,172,a,Low,Active,23,ind,1,13.632,60,3.595,1,TRUE,0.523809524,agree,0,1,1,18,40.83333333,46.11666667,55,49.9,26.66666667,42.33333333,4.5,3,3.25,4.75,3.5
172a,172,a,Low,Active,23,grp,1,26.947,55,2.735,1,TRUE,0.604761905,agree,0,1,1,18,40.83333333,46.11666667,55,49.9,26.66666667,42.33333333,4.5,3,3.25,4.75,3.5
172a,172,a,Low,Active,24,ind,1,11.191,60,7.582,2,FALSE,0.661904762,disagree,0,1,1,18,40.83333333,46.11666667,55,49.9,26.66666667,42.33333333,4.5,3,3.25,4.75,3.5
